date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:25	253689/253689	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f559-3def9%22	https://htmldemo.net/monsta/monsta/assets/js/jquery.ui.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/jquery.ui.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:25	60670/60670	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f558-ecfe%22	https://htmldemo.net/monsta/monsta/assets/js/jquery.elevatezoom.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/jquery.elevatezoom.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:25	5571/5571	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f556-15c3%22	https://htmldemo.net/monsta/monsta/assets/js/imagesloaded.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/imagesloaded.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:25	35466/35466	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f556-8a8a%22	https://htmldemo.net/monsta/monsta/assets/js/isotope.main.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/isotope.main.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:26	15088/15088	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f557-3af0%22	https://htmldemo.net/monsta/monsta/assets/js/jqquery.ripples.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/jqquery.ripples.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:26	3258/3258	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f557-cba%22	https://htmldemo.net/monsta/monsta/assets/js/jquery.cookie.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/jquery.cookie.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:26	5240/5240	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f555-1478%22	https://htmldemo.net/monsta/monsta/assets/js/bpopup.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/bpopup.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:26	15299/15299	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e7f557-3bc3%22	https://htmldemo.net/monsta/monsta/assets/js/main.js	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/js/main.js	(from https://htmldemo.net/monsta/monsta/index-2.html)
18:59:27	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e7f54e-2876e%22	https://htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:27	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e7f54e-2876e%22	https://htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont.eot?	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:27	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2261e7f54f-12d68%22	https://htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:27	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2261e7f54e-17ee8%22	https://htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:27	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2261e7f54e-286ac%22	https://htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:28	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7f54f-6c7db%22	https://htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:38	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202024%2022:59:29%20GMT	https://htmldemo.net/monsta/monsta/assets/css/owl.video.play.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/owl.video.play.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:38	7284/7284	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:39%20GMT	https://htmldemo.net/monsta/monsta/assets/css/images/ui-icons_444444_256x240.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/images/ui-icons_444444_256x240.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:38	7348/7348	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:39%20GMT	https://htmldemo.net/monsta/monsta/assets/css/images/ui-icons_555555_256x240.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/images/ui-icons_555555_256x240.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:38	7284/7284	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:39%20GMT	https://htmldemo.net/monsta/monsta/assets/css/images/ui-icons_ffffff_256x240.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/images/ui-icons_ffffff_256x240.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:39	4546/4546	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:39%20GMT	https://htmldemo.net/monsta/monsta/assets/css/images/ui-icons_777620_256x240.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/images/ui-icons_777620_256x240.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:39	4528/4528	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:40%20GMT	https://htmldemo.net/monsta/monsta/assets/css/images/ui-icons_cc0000_256x240.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/images/ui-icons_cc0000_256x240.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:39	7285/7285	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:40%20GMT	https://htmldemo.net/monsta/monsta/assets/css/images/ui-icons_777777_256x240.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/images/ui-icons_777777_256x240.png	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:39	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261e7f550-1d794%22	https://htmldemo.net/monsta/monsta/assets/fonts/ionicons.eot?v=2.0.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/ionicons28b5.eot	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:39	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%2261e7f551-2e05c%22	https://htmldemo.net/monsta/monsta/assets/fonts/ionicons.ttf?v=2.0.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/ionicons28b5.ttf	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:40	67904/67904	---M--	200	added ('OK')	font/woff	etag:%2261e7f550-10940%22	https://htmldemo.net/monsta/monsta/assets/fonts/ionicons.woff?v=2.0.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/ionicons28b5.woff	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:40	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7f553-5180a%22	https://htmldemo.net/monsta/monsta/assets/fonts/ionicons.svg?v=2.0.0	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/fonts/ionicons28b5.svg	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:40	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202024%2022:59:41%20GMT	https://htmldemo.net/monsta/monsta/assets/css/fonts/Stroke-Gap-Icons.eot	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/css/fonts/Stroke-Gap-Icons.eot	(from https://htmldemo.net/monsta/monsta/assets/css/plugins.css)
18:59:41	28995/28995	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:41%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner4.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner4.jpg	(from https://htmldemo.net/monsta/monsta/assets/css/style.css)
18:59:41	77661/77661	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:41%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner13.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner13.jpg	(from https://htmldemo.net/monsta/monsta/assets/css/style.css)
18:59:41	14568/14568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:42%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner14.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner14.jpg	(from https://htmldemo.net/monsta/monsta/assets/css/style.css)
18:59:41	31145/31145	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:42%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner15.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner15.jpg	(from https://htmldemo.net/monsta/monsta/assets/css/style.css)
18:59:41	1428/1428	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:42%20GMT	https://htmldemo.net/monsta/monsta/assets/img/icon/blog-nav.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/icon/blog-nav.png	(from https://htmldemo.net/monsta/monsta/assets/css/style.css)
18:59:42	357710/357710	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:42%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/coming-soon.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/coming-soon.jpg	(from https://htmldemo.net/monsta/monsta/assets/css/style.css)
18:59:42	101647/101647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:43%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider1.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider1.jpg	(from https://htmldemo.net/monsta/monsta/index.html)
18:59:42	85673/85673	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:43%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider2.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider2.jpg	(from https://htmldemo.net/monsta/monsta/index.html)
18:59:42	35438/35438	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:43%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner1.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner1.jpg	(from https://htmldemo.net/monsta/monsta/index.html)
18:59:43	21660/21660	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:43%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner2.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner2.jpg	(from https://htmldemo.net/monsta/monsta/index.html)
18:59:43	44169/44169	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:44%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner3.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner3.jpg	(from https://htmldemo.net/monsta/monsta/index.html)
18:59:43	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202024%2022:59:44%20GMT	https://htmldemo.net/monsta/monsta/product-gallery.html	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/product-gallery.html	(from https://htmldemo.net/monsta/monsta/index-3.html)
18:59:43	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202024%2022:59:44%20GMT	https://htmldemo.net/monsta/monsta/blog-sidebar.html	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/blog-sidebar.html	(from https://htmldemo.net/monsta/monsta/index-3.html)
18:59:44	126548/126548	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:44%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider6.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider6.jpg	(from https://htmldemo.net/monsta/monsta/index-3.html)
18:59:44	95045/95045	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:45%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider5.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider5.jpg	(from https://htmldemo.net/monsta/monsta/index-3.html)
18:59:44	29898/29898	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:45%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner7.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner7.jpg	(from https://htmldemo.net/monsta/monsta/index-4.html)
18:59:44	25614/25614	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:45%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner8.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner8.jpg	(from https://htmldemo.net/monsta/monsta/index-4.html)
18:59:45	34096/34096	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:45%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner9.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner9.jpg	(from https://htmldemo.net/monsta/monsta/index-4.html)
18:59:45	987/987	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:46%20GMT	https://htmldemo.net/monsta/monsta/assets/img/icon/icon_phone.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/icon/icon_phone.png	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:46	7241/7241	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2022:59:46%20GMT	https://htmldemo.net/monsta/monsta/assets/img/logo/logo-3.png	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/logo/logo-3.png	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:46	39622/39622	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:46%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider7.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider7.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:46	77935/77935	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:47%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider8.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider8.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:47	64744/64744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:47%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider9.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider9.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:47	10271/10271	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:47%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner10.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner10.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:47	12342/12342	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:48%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner11.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner11.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:47	9337/9337	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:48%20GMT	https://htmldemo.net/monsta/monsta/assets/img/bg/banner12.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/bg/banner12.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:47	18151/18151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:48%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product21.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product21.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:48	16330/16330	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:48%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product22.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product22.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:48	14932/14932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:49%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product23.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product23.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:48	15549/15549	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:49%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product24.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product24.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:48	19295/19295	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:49%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product25.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product25.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:48	15461/15461	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:49%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product26.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product26.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:49	22115/22115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:49%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product27.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product27.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:49	16801/16801	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:50%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product28.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product28.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:49	19595/19595	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:50%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product29.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product29.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:50	18918/18918	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:50%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product30.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product30.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:50	22635/22635	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:51%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product31.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product31.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:51	20958/20958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:51%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product32.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product32.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:51	16550/16550	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:52%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product33.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product33.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:52	17640/17640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:52%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product34.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product34.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:52	16309/16309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:53%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product35.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product35.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:52	23756/23756	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:53%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product36.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product36.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:52	19051/19051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:53%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product37.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product37.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:53	19155/19155	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:53%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product38.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product38.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:53	16550/16550	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:54%20GMT	https://htmldemo.net/monsta/monsta/assets/img/product/product39.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/product/product39.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:54	26568/26568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:54%20GMT	https://htmldemo.net/monsta/monsta/assets/img/blog/blog4.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/blog/blog4.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:54	31714/31714	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:55%20GMT	https://htmldemo.net/monsta/monsta/assets/img/blog/blog5.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/blog/blog5.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:54	13699/13699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:55%20GMT	https://htmldemo.net/monsta/monsta/assets/img/s-product/product3.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/s-product/product3.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:54	20958/20958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:55%20GMT	https://htmldemo.net/monsta/monsta/assets/img/s-product/product4.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/s-product/product4.jpg	(from https://htmldemo.net/monsta/monsta/index-5.html)
18:59:55	53137/53137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:55%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider10.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider10.jpg	(from https://htmldemo.net/monsta/monsta/index-6.html)
18:59:55	63103/63103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2022:59:56%20GMT	https://htmldemo.net/monsta/monsta/assets/img/slider/slider11.jpg	C:/Users/Renato/Downloads/joyeriatemplate/htmldemo.net/monsta/monsta/assets/img/slider/slider11.jpg	(from https://htmldemo.net/monsta/monsta/index-6.html)
